Date,dxy_ret_1,dxy_ret_5,dxy_z20,us10y_ret_1,us10y_ret_5,us10y_z20,vix_ret_1,vix_ret_5,vix_z20,gold_ret_1,gold_ret_5,gold_z20,sp500_ret_1,sp500_ret_5,sp500_z20,vix_level,vix_pctile_60,dxy_trend_5v20
2025-12-01,-0.0014056163834662572,-0.006988863339084883,-0.8706040855097052,0.004752449291772098,-0.021675535652113775,-1.5854284054410765,-0.04886562690464402,-0.3811506308003305,-1.1949127943090283,0.02153550917725333,0.048004902055110765,2.1076815126211677,0.005354773163420257,0.04746008253070255,1.1033576590080962,16.350000381469727,0.3,3.9218578246402735e-05
2025-12-02,-0.0005026686388848178,-0.007686131370740479,-0.938948117602359,0.01966641580388062,0.008122075000859708,0.12766012288504563,0.05443421216412436,-0.264191227205841,-0.8787415717612141,0.004676937836490147,0.047873466034440426,1.9969188014069443,-0.005323329342915684,0.03174919862006176,0.7384380435942923,17.239999771118164,0.5166666666666667,-0.00517278817631639
2025-12-03,-0.0005029981884697721,-0.007789083124135732,-0.987624946587101,-0.002441462013391238,0.011887037540002199,-0.06728722358131994,-0.03770299461483784,-0.1915204784358998,-1.0829447410378918,-0.012632170503233064,0.030921756393306632,1.2403695650252509,0.002457235261999813,0.018530615086447932,0.9449045940907952,16.59000015258789,0.36666666666666664,-0.005274092181786871
2025-12-04,-0.005132871709919606,-0.008127685713664512,-2.09008159176459,-0.007097358221759165,0.01374320518939931,-0.6541124970592139,-0.03074142400187263,-0.13362066883607027,-1.1638890132195596,0.002772032755381071,0.022342995169082114,1.2673539282618176,0.0029797912994984355,0.012391637670694067,1.0906795579312627,16.079999923706055,0.15,0.01753667283593352
2025-12-05,0.0014162811513354079,-0.0061245042138234895,-1.5494448036727546,0.0125707762889824,0.02751373128245649,0.5216227086452205,-0.01865672836805088,-0.08202447686332925,-1.1865834020555497,0.0024808033077377,0.018678527090980168,1.272364421022783,0.0010803218396737702,0.006533509888207778,1.1062293472914586,15.779999732971191,0.11666666666666667,-0.013205909970500529
2025-12-08,0.0,-0.004725530112904441,-1.3793296922538287,0.007546285011201359,0.03037085749964974,1.1324930040078631,-0.023447394918898135,-0.05749238606275309,-1.1899782710376268,0.0,-0.0027967525950951533,1.18100577878897,0.001936641757662061,0.003111370865312324,1.1272583749547298,15.40999984741211,0.03333333333333333,-0.004725530112904441
2025-12-09,0.0010101876581380953,-0.0032190656114090554,-1.032778607779134,0.00797293859802739,0.018554622357445094,1.6340375655030406,0.08111615914194314,-0.03364268743655774,-0.7562209692110516,-0.0059627161648597715,-0.01335725928320386,0.7895610720440337,-0.003477255626794018,0.004973098993382052,0.8156585145643437,16.65999984741211,0.4166666666666667,-0.008270003902099532
2025-12-10,0.0013119879666680934,-0.0014090115618804466,-0.6601036401852075,0.003355690123504562,0.024473789885660624,1.6945675428127471,0.016206510218282677,0.020494282667915087,-0.6603877368207517,0.004386276677645462,0.0036486901387497994,0.9457151642369779,-0.0008763589340257116,0.001631138486617445,0.750351312133785,16.93000030517578,0.4666666666666667,-0.007968951395220913
2025-12-11,-0.004333806691045106,-0.0006069555844196994,-1.5115451085271736,-0.005255574928252349,0.026374136033866735,1.1999857281679394,-0.06851741444195236,-0.019278573844105806,-0.9689034084242222,-0.002714697009061351,-0.0018428363112817925,0.7184362258252214,0.00674955693920154,0.00539583512585029,1.160283755268684,15.770000457763672,0.08333333333333333,0.02106207787080583
2025-12-12,-0.004453916766156141,-0.006465293498937208,-2.074316841226994,-0.005523592732058158,0.008033104665064794,0.7143231288956492,-0.05833862077290075,-0.05893532111780064,-1.1622355800496733,0.020900845173693616,0.016497761018147594,1.690274995545514,0.002079350841514227,0.006399170798031317,1.2414920513187289,14.850000381469727,0.0,0.015804290331843496
2025-12-15,0.0005084194461981717,-0.005960161133679143,-1.7415531152255679,0.012798835047958868,0.013288192594749892,1.4903269006925541,0.059932617291983625,0.021414661062535645,-0.8328086980746295,0.003547369507883147,0.02010365418041471,1.6565159262744629,-0.010663649289958,-0.006257240729041769,0.5068854281586006,15.739999771118164,0.06666666666666667,-0.008502258364670001
2025-12-16,-0.0025406503671064895,-0.009486273556882585,-1.877920082317452,-0.002861136803042008,0.0023969868280018236,1.2245456742670522,0.04828464040237068,-0.009603832465638562,-0.5689094159837268,0.0015942496907277448,0.0278587843039646,1.5334018761924773,-0.0015965630269072495,-0.00438179467012878,0.36670145180744496,16.5,0.31666666666666665,0.0032169782786498624
2025-12-17,0.0,-0.010784112897198384,-1.635021066074795,-0.007890959135900877,-0.008838916292407628,0.6683954451877407,-0.0012121489553740261,-0.026580080025272124,-0.5050034746575003,-0.0006690326846119365,0.022685332360198096,1.3558193593799288,-0.0023839179519623555,-0.005884064401496025,0.1596026969993481,16.479999542236328,0.3,-0.010784112897198384
2025-12-18,0.002241479544400349,-0.00425142387947175,-1.1750319737355006,0.0004820089083152901,-0.0031220008013703726,0.6707395742816693,0.06917483790429602,0.11731137145014858,-0.08557322623345436,0.009602312751125552,0.035316046141402824,1.6239303657475284,-0.011592143912241393,-0.023995596685489118,-0.6872357168357337,17.6200008392334,0.6166666666666667,-0.015458821601473494
2025-12-19,0.0006099172198694713,0.0008134400843506917,-0.9970813279646805,-0.008431666398247106,-0.0060370972648822185,0.12451799903275573,-0.04256526471497213,0.13602696335848496,-0.23931318183554068,-0.0021490894976158303,0.011940644562949299,1.3861231316177305,0.007934262269941872,-0.018293034976815004,-0.22502327805041816,16.8700008392334,0.4,-0.002236146014996665
2025-12-22,0.0017270971087903764,0.00203248927988664,-0.6639457979994228,0.008503363926135155,-0.010252681640688266,0.6432159536976855,-0.11618262562637516,-0.05273188918522398,-1.0399958300886747,0.0052239213397868856,0.0136312184142382,1.522838975166936,0.008818059450332205,0.0010384382346664278,0.34939799988206216,14.90999984741211,0.016666666666666666,-0.006602996264065242
2025-12-23,-0.0031439915151226794,0.0014263819406210576,-1.0944002856155393,0.004336334807458098,-0.003108563114788687,0.8415492694305522,-0.05566733281020897,-0.14666667129054212,-1.7350776965200458,0.01871312682313886,0.03095582694805077,2.167300988992115,0.006436496360377575,0.009092698592256365,1.0661396915488688,14.079999923706055,0.0,0.017146339516234455
2025-12-24,-0.0035608756827857357,-0.0021395729109314754,-1.6218335619770883,0.0,0.004820433867780194,0.7586032587118384,-0.005681812794001595,-0.1504854132963036,-1.8930234158505004,0.008121961283821255,0.04002502099171035,2.2418553588142482,0.004550388765703239,0.016106777860335653,1.6311892260940772,14.0,0.0,0.015664805502997203
